GLUID,Retailer,Fascia,StoreName,Add1,Add2,Town,Locality,Postcode,LongWGS84,LatWGS84,EastingBNG,NorthingBNG,PQIflag,OpenDate
1010002020,Marks And Spencer,Marks And Spencer Simply Food,Temple Fortune SF,820-832 Finchley Road,Golders Green,London,Temple Fortune,NW116XL,-0.199183,51.5834,524865.7,188707.75,1,
1010002021,Marks And Spencer,Marks And Spencer Simply Food,Camden Town SF,143 Camden High Street,,London,Camden Town,NW17JX,-0.142305,51.5379,528934.58,183751.16,1,
1010002022,Marks And Spencer,Marks And Spencer Simply Food,Hampstead SF,10 Pond Street,Hampstead,London,Belsize Park,NW32PS,-0.164992,51.5538,527316.9,185479.7,1,
1010002023,Marks And Spencer,Marks And Spencer Simply Food,Swiss Cottage SF,151 Finchley Road,Swiss Cottage,London,Swiss Cottage,NW36JH,-0.175794,51.5441,526595.1,184378.87,1,
1010002024,Marks And Spencer,Marks And Spencer Simply Food,Kilburn SF,66 High Road,,London,Kilburn,NW64HJ,-0.193141,51.5381,525408.6,183688.43,1,
1010002025,Marks And Spencer,Marks And Spencer Simply Food,Mill Hill SF,3-7 The Broadway,Mill Hill,London,Mill Hill,NW73LN,-0.249238,51.6142,521315.92,192050.15,1,
1010002038,Marks And Spencer,Marks And Spencer Simply Food,Upminster SF,51-53 Station Road,,London,Upminster,RM142SU,0.249818,51.5583,556056.84,186782.74,1,
1010002042,Marks And Spencer,Marks And Spencer Simply Food,Greenwich SF,Su 1 And 2 Cutty Sark Station,,London,Greenwich,SE109EJ,-0.010442,51.4819,538248.19,177765.86,1,
1010002043,Marks And Spencer,Marks And Spencer Simply Food,Bankside SF,Unit 21 90 Southwark Street,Bankside,London,Southwark,SE10HX,-0.09799,51.5055,532101.36,180228.09,1,
1010002044,Marks And Spencer,Marks And Spencer Simply Food,The More SF,Unit C The More,London Bridge,London,London Bridge,SE12DA,-0.082908,51.5051,533149.19,180208.66,1,
1010002045,Marks And Spencer,Marks And Spencer Simply Food,Blackheath SF,17 Stratheden Parade,,London,Westcombe Park,SE37SX,0.019456,51.4768,540339.76,177253.23,1,
1010002056,Marks And Spencer,Marks And Spencer Simply Food,Chelsea SF,289-291 Fulham Road,Chelsea,London,Chelsea,SW109PZ,-0.178559,51.4872,526560.83,178047.64,1,
1010002057,Marks And Spencer,Marks And Spencer Simply Food,Clapham South SF,2a Balham Hill Road,Clapham,London,Clapham,SW129EA,-0.148177,51.452,528769.01,174191.6,1,
1010002058,Marks And Spencer,Marks And Spencer Simply Food,Wimbledon SF,Centre Court Shopping Centre,4 Queens Road,London,Wimbledon,SW198YE,-0.205335,51.421,524882.2,170646.29,1,
1010002059,Marks And Spencer,Marks And Spencer Simply Food,Brompton Rd SF,179-181 Brompton Road,,London,Brompton,SW31NF,-0.165743,51.4982,527419.96,179291.85,1,
1010002060,Marks And Spencer,Marks And Spencer Simply Food,Earls Court SF,226-268 Earls Court Road,,London,Earls Court,SW59AS,-0.192271,51.4914,525597.34,178492.17,1,
1010002061,Marks And Spencer,Marks And Spencer Simply Food,Fulham Island SF,25 Jerdan Place,Fulham Island,London,Fulham Broadway,SW61BE,-0.197644,51.4806,525253.86,177283.36,1,
1010002066,Marks And Spencer,Marks And Spencer Simply Food,Teddington SF,99-107 High Street,,London,Teddington,TW118HG,-0.329122,51.4275,516259.35,171162.7,1,
1010002067,Marks And Spencer,Marks And Spencer Simply Food,Twickenham SF,2-4 Heath Street,,London,Twickenham,TW14BZ,-0.330362,51.4457,516127.0,173184.32,1,
1010002069,Marks And Spencer,Marks And Spencer Simply Food,Notting Hill Gate SF,146-154 Notting Hill Gate,,London,Notting Hill,W113QG,-0.199793,51.5088,525027.55,180415.17,1,
1010002070,Marks And Spencer,Marks And Spencer Simply Food,Green Park SF,78 Piccadilly,Devonshire House,London,Mayfair,W1J8AQ,-0.142825,51.5071,528985.54,180323.83,1,
1010002071,Marks And Spencer,Marks And Spencer Simply Food,Tottenham Court Rd SF,55 Tottenham Court Road,,London,Fitzrovia,W1T2EQ,-0.133751,51.5195,529580.06,181716.16,1,
1010002072,Marks And Spencer,Marks And Spencer Simply Food,Bayswater SF,Whiteleys Of Bayswater,Queensway,London,Bayswater,W24YT,-0.188683,51.5146,525782.61,181076.98,1,
1010002073,Marks And Spencer,Marks And Spencer Simply Food,Chiswick SF,236 High Road,,London,Turnham Green,W41PJ,-0.257952,51.4927,521034.26,178532.95,1,
1010002074,Marks And Spencer,Marks And Spencer Simply Food,Chancery Lane SF,Heron House 323-324 High Holborn,,London,Holborn,WC1V7PD,-0.112309,51.518,531071.83,181592.81,1,
1010002093,Marks And Spencer,Marks And Spencer Travel SF,Liverpool St Rail SF,Unit 22-23 The Walkway Level,Liverpool Street Mainline,London,Moorgate,EC2M7PY,-0.081191,51.5192,533227.27,181779.15,1,
1010002094,Marks And Spencer,Marks And Spencer Travel SF,Cannon St Rail SF,Cannon Street Station,,London,Bank,EC4N6AP,-0.090236,51.5113,532622.59,180889.68,1,
1010002108,Marks And Spencer,Marks And Spencer Travel SF,Kings Cross Rail SF,Kings Cross Station,,London,King's Cross,N19AP,-0.124211,51.5316,530207.43,183078.93,1,
1010002109,Marks And Spencer,Marks And Spencer Travel SF,St Pancras Main Rail SF,Unit 23 The Circle,St Pancras Station,London,King's Cross,N1C4QL,-0.125925,51.531,530090.23,183008.79,1,
1010002110,Marks And Spencer,Marks And Spencer Travel SF,Euston North Rail SF,Platform 9-13 Euston Station,,London,Euston,NW12HS,-0.133973,51.5285,529538.99,182722.16,1,
1010002111,Marks And Spencer,Marks And Spencer Travel SF,Euston Rail SF,Euston Station,Euston Road,London,Euston,NW12HS,-0.133262,51.5284,529588.67,182710.47,1,
1010002112,Marks And Spencer,Marks And Spencer Travel SF,Baker Street (Tube Station),Unit 7 Baker Street,Marylebone,London,Marylebone,NW15LD,-0.156777,51.5226,527973.8,182027.55,1,
1010002113,Marks And Spencer,Marks And Spencer Travel SF,Marylebone Rail SF,Select Partner Melcombe Place,,London,Marylebone,NW16JR,-0.162787,51.5226,527556.82,182020.02,1,
1010002114,Marks And Spencer,Marks And Spencer Travel SF,Royal Free Hospital,Pond Street,,London,Belsize Park,NW32QG,-0.16528,51.5531,527298.79,185406.04,1,
1010002121,Marks And Spencer,Marks And Spencer Travel SF,St Thomas Hosp SF,Westminster Bridge Road,,London,Lambeth,SE17EH,-0.118027,51.4988,530729.9,179451.24,1,
1010002122,Marks And Spencer,Marks And Spencer Travel SF,South Waterloo,Unit 16 Station Concourse,,London,Waterloo,SE18SW,-0.112801,51.5025,531082.2,179865.95,1,
1010002123,Marks And Spencer,Marks And Spencer Travel SF,Waterloo Rd SF,Waterloo Road,,London,Waterloo,SE18SW,-0.112013,51.503,531135.4,179925.58,1,
1010002124,Marks And Spencer,Marks And Spencer Travel SF,The Shard SF,London Bridge Station,,London,London Bridge,SE19SP,-0.085483,51.5044,532972.63,180124.4,1,
1010002125,Marks And Spencer,Marks And Spencer Travel SF,Clapham Junction Rail SF,Clapham Junction BR Station,,London,Clapham Junction,SW111RU,-0.169437,51.4638,527259.26,175460.08,1,
1010002126,Marks And Spencer,Marks And Spencer Travel SF,St Georges Hosp SF,St Georges Hospital,Blackshaw Road,London,Tooting,SW170QT,-0.175595,51.4257,526936.98,171216.27,1,
1010002127,Marks And Spencer,Marks And Spencer Travel SF,Victoria East Rail SF,Victoria Mainline Station,,London,Victoria,SW1V1JU,-0.143839,51.4949,528949.33,178972.56,1,
1010002128,Marks And Spencer,Marks And Spencer Travel SF,Victoria Rail SF,Unit 1 Victoria Station Front,Victoria Mainline Station,London,Victoria,SW1V1JY,-0.144502,51.4956,528901.4,179047.39,1,
1010002129,Marks And Spencer,Marks And Spencer Travel SF,Heathrow T3 Airport SF,Arrivals Lounge Terminal 3,Heathrow Airport,Harlington,,TW61BJ,-0.457697,51.47,507221.64,175692.02,1,
1010002130,Marks And Spencer,Marks And Spencer Travel SF,Heathrow Terminal 2,Arrivals Lounge,Heathrow Airport,Harlington,,TW61BJ,-0.449448,51.4721,507789.49,175942.2,1,
1010002131,Marks And Spencer,Marks And Spencer Travel SF,Richmond Rail SF,Richmond Station,Kew Road,London,Richmond,TW92NA,-0.301913,51.463,518059.41,175149.26,1,
1010002132,Marks And Spencer,Marks And Spencer Travel SF,Bond St Rail SF,Bond Street Underground,Westone Shopping Centre,London,Mayfair,W1C2JF,-0.149567,51.5139,528498.47,181069.87,1,
1010002133,Marks And Spencer,Marks And Spencer Travel SF,Paddington Rail SF,Select Service Partner Paddington Station,,London,Paddington,W21HA,-0.176596,51.5162,526616.69,181280.08,1,
1010002134,Marks And Spencer,Marks And Spencer Travel SF,Charing Cros Rail SF,Main Station Entrance Charing X Station,,London,Charing Cross,WC2N5HS,-0.124621,51.5079,530246.36,180449.71,1,
1010002186,Morrisons,Morrisons,Morrisons Petts Wood,70 Queensway,Petts Wood,Orpington,Petts Wood,BR51DH,0.074098,51.3882,544413.0,167506.0,1,
1010002219,Morrisons,Morrisons,Morrisons Croydon,Unit 1 500 Fiveways,,London,Waddon,CR04NZ,-0.12025,51.3648,530958.17,164538.13,1,
1010002221,Morrisons,Morrisons,Morrisons Mitcham,St. Marks Road,St Marks Place,London,Mitcham,CR42LF,-0.162779,51.4066,527881.0,169121.0,1,
1010002239,Morrisons,Morrisons,Morrisons Sidcup,1 Jenner Close,Sidcup,London,Sidcup,DA146BF,0.102988,51.4249,546305.89,171643.53,1,
1010002240,Morrisons,Morrisons,Morrisons Welling,71-79 Welling High Street,,London,Welling,DA161TZ,0.110177,51.4625,546685.0,175845.0,1,
1010002241,Morrisons,Morrisons,Morrisons Erith,James Watt Way,Erith,London,Erith,DA82AH,0.184642,51.4801,551799.0,177950.0,1,
1010002271,Morrisons,Morrisons,Morrisons Stratford,The Grove,Stratford,London,Stratford,E151EN,0.005087,51.5431,539140.0,184595.0,1,
1010002272,Morrisons,Morrisons,Morrisons Chingford,6-7 Salisbury Hall Gardens,Chingford Road,London,South Chingford,E48SA,-0.021839,51.6075,537079.0,191715.0,1,
1010002283,Morrisons,Morrisons,Morrisons Enfield,327 Southbury Road,,London,Southbury,EN11TW,-0.059301,51.648,534365.63,196141.58,1,
1010002317,Morrisons,Morrisons,Morrisons Harrow,Trident Point,19 Pinner Road,London,Harrow,HA14HX,-0.344719,51.5805,514790.33,188147.99,1,
1010002318,Morrisons,Morrisons,Morrisons Hatch End,299 Uxbridge Road,Hatch End,London,Hatch End,HA54QT,-0.364895,51.608,513324.0,191178.03,1,
1010002412,Morrisons,Morrisons,Morrisons Palmers Green,19 Aldermans Hill,,London,Palmers Green,N134YD,-0.110474,51.6176,530913.0,192667.0,1,
1010002413,Morrisons,Morrisons,Morrisons Stamford Hill,47-49 Stamford Hill,,London,Stoke Newington,N165SR,-0.073743,51.5666,533605.0,187069.0,1,
1010002414,Morrisons,Morrisons,Morrisons Wood Green,High Road,Wood Green,London,Wood Green,N226BH,-0.110998,51.5963,530938.0,190297.0,1,
1010002415,Morrisons,Morrisons,Morrisons Holloway,10 Hertslet Road,Holloway,London,Holloway,N76PL,-0.116828,51.5572,530646.0,185947.0,1,
1010002459,Morrisons,Morrisons,Morrisons Camden,Chalk Farm Road,Camden,London,Primrose Hill,NW18AA,-0.1496,51.5412,528419.33,184108.54,1,
1010002460,Morrisons,Morrisons,Morrisons Queensbury,Honeypot Lane,Queensbury,London,Queensbury,NW99RL,-0.284598,51.5919,518926.0,189514.0,1,
1010002511,Morrisons,Morrisons,Morrisons Becontree Heath,Beacontree Heath,Wood Lane,London,Becontree Heath,RM107RA,0.148435,51.5594,549026.0,186697.0,1,
1010002531,Morrisons,Morrisons,Morrisons Peckham,Aylesham Centre,Rye Lane,London,Peckham,SE155EW,-0.068234,51.4729,534262.0,176658.0,1,
1010002532,Morrisons,Morrisons,Morrisons Southwark,264 Walworth Road,Southwark,London,Walworth,SE171JE,-0.095908,51.4875,532298.0,178228.0,1,
1010002533,Morrisons,Morrisons,Morrisons Thamesmead,2 Twin Tumps Way,Thamesmead,London,Thamesmead,SE288RD,0.105825,51.5077,546238.0,180865.0,1,
1010002534,Morrisons,Morrisons,Morrisons Camberwell,Butterfly Walk,Camberwell,London,Camberwell,SE58RW,-0.09198,51.4729,532613.0,176612.0,1,
1010002546,Morrisons,Morrisons,Morrisons Sutton,31 High Street,Sutton,London,Sutton,SM11DD,-0.193375,51.3607,525879.0,163961.0,1,
1010002565,Morrisons,Morrisons,Morrisons Streatham,350-372 Streatham High Road,,London,Streatham,SW166HP,-0.131725,51.426,529986.0,171322.0,1,
1010002566,Morrisons,Morrisons,Morrisons Wimbledon,51 The Broadway,Wimbledon,London,Wimbledon,SW191QB,-0.204478,51.4195,524946.0,170476.0,1,
1010002597,Morrisons,Morrisons,Morrisons Hounslow,8 Cavendish Parade,Hounslow,London,Hounslow West,TW47DJ,-0.385614,51.472,512223.0,176027.0,1,
1010002598,Morrisons,Morrisons,Morrisons Brentford,228-246 High Street,,London,Brentford,TW80JG,-0.305696,51.4838,517743.0,177459.0,1,
1010002599,Morrisons,Morrisons,Morrisons Yiewsley,43-67 High Street,Yiewsley,London,Yiewsley,UB77QQ,-0.473064,51.5119,506057.0,180335.0,1,
1010002600,Morrisons,Morrisons,Morrisons Shepherds Bush,114-125 Concorde Centre,Shepherd's Bush Green,London,Shepherd's Bush,W128PH,-0.218532,51.5033,523742.0,179776.0,1,
1010002601,Morrisons,Morrisons,Morrisons Acton,King Street,Acton,London,Acton,W39LA,-0.272621,51.5083,519975.0,180243.03,1,
1010002660,Morrisons,Morrisons Local,Croydon M Local,130-140 North End,Croydon,London,Croydon,CR01UE,-0.102308,51.3779,532169.34,166029.84,1,
1010002661,Morrisons,Morrisons Local,Shirley M Local,118-122 Orchard Way,Shirley,London,Monks Orchard,CR07NN,-0.040146,51.386,536471.0,167049.0,1,
1010002662,Morrisons,Morrisons Local,South Croydon M Local,279 Brighton Road,Formerly The Red Deer,London,South Croydon,CR26EQ,-0.097793,51.3528,532556.0,163246.0,1,
1010002668,Morrisons,Morrisons Local,Leyton M Local,776-784 High Road,,London,Upper Walthamstow,E106AE,-0.009812,51.5741,538013.0,188018.0,1,
1010002671,Morrisons,Morrisons Local,Enfield Colman Parade M Local,12-14 Colman Parade,Southberry Road,London,Enfield Town,EN11YY,-0.078056,51.6521,533056.0,196571.0,1,
1010002685,Morrisons,Morrisons Local,Ruislip M Local,97-99 High Street,Ruislip,London,Ruislip,HA48JN,-0.423668,51.5738,509336.32,187287.35,1,
1010002689,Morrisons,Morrisons Local,Ilford High Road M Local,78-80 High Road,,London,Ilford,IG11DL,0.070922,51.5583,543657.0,186413.0,1,
1010002710,Morrisons,Morrisons Local,Wood Green M Local,Unit 12 Wood Green Shopping City,High Road,London,Wood Green,N226HE,-0.108346,51.5946,531126.48,190115.7,1,
1010002711,Morrisons,Morrisons Local,Finchley M local,183-191 Ballards Lane,Finchley,London,Finchley,N31LP,-0.187371,51.606,525621.6,191246.35,1,
1010002730,Morrisons,Morrisons Local,Elm Park M Local,10-15 Station Parade,Hornchurch,London,Elm Park,RM125AB,0.199173,51.5489,552578.01,185627.99,1,
1010002740,Morrisons,Morrisons Local,Sutton M local,341 High Street,,London,Benhilton,SM11LW,-0.19522,51.37,525725.14,164989.88,1,
1010002752,Morrisons,Morrisons Local,Streatham M Local,Unit 13 & 14 the High Parade,,London,Streatham,SW161EX,-0.127776,51.4353,530234.0,172365.0,1,
1010002753,Morrisons,Morrisons Local,London Strutton Ground M Local,41-45 Strutton Ground,,London,Westminster,SW1P2HY,-0.133556,51.4968,529658.0,179193.0,1,
1010002754,Morrisons,Morrisons Local,Brixton M Local,170-188 Acre Lane,,London,Brixton,SW25UL,-0.126485,51.4599,530253.78,175102.65,1,
1010002755,Morrisons,Morrisons Local,Clapham M local,24-28 High Street,Clapham,London,Clapham,SW47UR,-0.131552,51.4644,529889.0,175594.37,1,
1010002759,Morrisons,Morrisons Local,Teddington M Local,37-39 Broad Street,Teddington,London,Teddington,TW118QZ,-0.33861,51.4262,515603.08,171000.02,1,
1010002760,Morrisons,Morrisons Local,Twickenham M Local,36-40 Heath Road,Twickenham,London,Twickenham,TW14BZ,-0.331435,51.4455,516053.01,173158.7,1,
1010002761,Morrisons,Morrisons Local,Ealing M Local,96-122 Uxbridge Road,Ealing Broadway,London,West Ealing,W138RA,-0.316302,51.5116,516935.62,180529.76,1,
1010002762,Morrisons,Morrisons Local,West Ealing M Local,101-103 The Broadway,,London,Northfields,W139BP,-0.326067,51.5096,516263.0,180297.0,1,
1010002765,Morrisons,Morrisons Local,New Oxford Street M local,63-69 New Oxford Street,,London,Covent Garden,WC1A1DG,-0.12774,51.5166,530005.34,181405.34,1,
1010002820,Sainsburys,Sainsburys,Bromley,Walters Yard,,London,Bromley,BR11TP,0.014457,51.4066,540207.38,169434.63,1,
1010002821,Sainsburys,Sainsburys,Beckenham,181 High Street,,London,Beckenham,BR31AH,-0.030671,51.4059,537071.0,169273.0,1,
1010002822,Sainsburys,Sainsburys,Wickham High St,143-165 High Street,,London,West Wickham,BR40LU,-0.021725,51.377,537779.88,166077.6,1,
1010002823,Sainsburys,Sainsburys,West Wickham,76 Station Road,,London,West Wickham,BR40PU,-0.015002,51.3767,538248.4,166064.09,1,
1010002824,Sainsburys,Sainsburys,Orpington,5-7 Homefield Rise,,Orpington,Central Orpington,BR60RT,0.100631,51.3757,546298.67,166174.6,1,
1010002825,Sainsburys,Sainsburys,Locksbottom,Pallant Way,,Orpington,Locksbottom,BR68NZ,0.055339,51.3659,543177.16,164997.33,1,
1010002826,Sainsburys,Sainsburys,Chislehurst,73 High Street,,London,Chislehurst,BR75AG,0.066519,51.4187,543790.0,170886.0,1,
1010002876,Sainsburys,Sainsburys,Central Croydon,19 Whitgift Centre,,London,Croydon,CR01UP,-0.100414,51.3765,532305.03,165883.34,1,
1010002877,Sainsburys,Sainsburys,Purley Way,Trafalgar Way,,London,Waddon,CR04XT,-0.117763,51.3757,531100.0,165763.0,1,
1010002878,Sainsburys,Sainsburys,Selsdon,130 Addington Road,,London,Selsdon/South Croydon,CR28LA,-0.06281,51.3423,535022.58,162144.11,1,
1010002899,Sainsburys,Sainsburys,Crayford,Stadium Way,,London,Crayford,DA14HW,0.178974,51.4491,551508.0,174493.0,1,
1010002900,Sainsburys,Sainsburys,Bexleyheath,70 Broadway,,London,Bexleyheath,DA67DF,0.148856,51.4562,549392.36,175216.53,1,
1010002925,Sainsburys,Sainsburys,Stratford,38-40 The Mall,The Stratford Centre,London,Stratford,E151XE,-0.001051,51.5417,538718.53,184434.51,1,
1010002926,Sainsburys,Sainsburys,Whitechapel,1 Cambridge Heath Road,,London,Whitechapel,E15SD,-0.058612,51.5211,534788.0,182036.0,1,
1010002927,Sainsburys,Sainsburys,Walthamstow,112 High Street,,London,Walthamstow,E177JY,-0.027168,51.5825,536785.0,188926.0,1,
1010002928,Sainsburys,Sainsburys,South Woodford,176 George Lane,,London,South Woodford,E181AY,0.024062,51.5935,540300.53,190235.74,1,
1010002929,Sainsburys,Sainsburys,Chingford,13 Hall Lane,,London,Chingford Mount,E48HH,-0.0193,51.6165,537227.77,192716.31,1,
1010002930,Sainsburys,Sainsburys,Low Hall,11 Walthamstow Avenue,,London,South Chingford,E48ST,-0.020871,51.6041,537156.24,191338.18,1,
1010002931,Sainsburys,Sainsburys,East Ham,2-10 Myrtle Road,,London,East Ham,E61HU,0.052702,51.534,542469.82,183680.98,1,
1010002932,Sainsburys,Sainsburys,Beckton,1 Claps Gate Lane,,London,Beckton,E66JF,0.065932,51.5214,543427.0,182301.0,1,
1010002933,Sainsburys,Sainsburys,Dalston,25 Dalston Cross Shopping Centre,,London,Kingsland,E82LX,-0.073294,51.5476,533692.0,184949.0,1,
1010002943,Sainsburys,Sainsburys,Enfield,3 Crown Road,Enfield,London,Southbury,EN11TH,-0.057697,51.6519,534464.87,196586.88,1,
1010002944,Sainsburys,Sainsburys,New Barnet,66 East Barnet Road,,London,New Barnet,EN48RQ,-0.171741,51.6494,526583.0,196105.0,1,
1010002989,Sainsburys,Sainsburys,Alperton,360 Ealing Road,Wembley,London,Alperton,HA01PF,-0.303353,51.5387,517764.0,183573.0,1,
1010002990,Sainsburys,Sainsburys,South Harrow,330 Northolt Road,,London,South Harrow,HA28EQ,-0.356775,51.5622,514000.61,186102.8,1,
1010002991,Sainsburys,Sainsburys,Kenton,1 Nash Way,Kenton,London,Kenton,HA30JA,-0.315187,51.5814,516834.0,188302.0,1,
1010002992,Sainsburys,Sainsburys,South Ruislip,Long Drive,,London,South Ruislip,HA40HQ,-0.396168,51.557,511283.0,185456.0,1,
1010002993,Sainsburys,Sainsburys,Pinner,12 Barters Walk,,London,Pinner,HA55LU,-0.380693,51.5934,512266.1,189528.66,1,
1010002994,Sainsburys,Sainsburys,Stanmore,1 The Broadway,,London,Stanmore,HA74DA,-0.31095,51.617,517036.0,192269.0,1,
1010002995,Sainsburys,Sainsburys,Edgware,Broadwalk Shopping Centre,Station Road,London,Edgware,HA87BQ,-0.275753,51.6118,519486.48,191740.48,1,
1010003014,Sainsburys,Sainsburys,Ilford,55 Roden Street,,London,Ilford,IG12AA,0.069916,51.5565,543593.0,186210.0,1,
1010003015,Sainsburys,Sainsburys,Newbury Park,King George Avenue,Ilford,London,Barkingside,IG27SH,0.087337,51.5815,544721.0,189030.0,1,
1010003016,Sainsburys,Sainsburys,Barkingside,66-100 Tanners Lane,Ilford,London,Barkingside,IG61QE,0.081748,51.5884,544311.97,189786.13,1,
